,t-5,t-4,t-3,t-2,t-1,target
536,29.2,31.69,27.96,27.96,31.07,31.69
537,31.69,27.96,27.96,31.07,31.69,29.2
538,27.96,27.96,31.07,31.69,29.2,29.83
539,27.96,31.07,31.69,29.2,29.83,29.2
540,31.07,31.69,29.2,29.83,29.2,29.2
541,31.69,29.2,29.83,29.2,29.2,29.83
542,29.2,29.83,29.2,29.2,29.83,29.83
543,29.83,29.2,29.2,29.83,29.83,26.72
544,29.2,29.2,29.83,29.83,26.72,29.83
545,29.2,29.83,29.83,26.72,29.83,31.69
546,29.83,29.83,26.72,29.83,31.69,27.96
547,29.83,26.72,29.83,31.69,27.96,29.83
548,26.72,29.83,31.69,27.96,29.83,31.07
549,29.83,31.69,27.96,29.83,31.07,32.93
550,31.69,27.96,29.83,31.07,32.93,31.69
551,27.96,29.83,31.07,32.93,31.69,34.18
552,29.83,31.07,32.93,31.69,34.18,29.83
553,31.07,32.93,31.69,34.18,29.83,31.07
554,32.93,31.69,34.18,29.83,31.07,31.07
555,31.69,34.18,29.83,31.07,31.07,31.69
556,34.18,29.83,31.07,31.07,31.69,29.83
557,29.83,31.07,31.07,31.69,29.83,31.07
558,31.07,31.07,31.69,29.83,31.07,31.69
559,31.07,31.69,29.83,31.07,31.69,32.93
560,31.69,29.83,31.07,31.69,32.93,32.93
561,29.83,31.07,31.69,32.93,32.93,36.04
562,31.07,31.69,32.93,32.93,36.04,31.69
563,31.69,32.93,32.93,36.04,31.69,31.69
564,32.93,32.93,36.04,31.69,31.69,31.07
565,32.93,36.04,31.69,31.69,31.07,29.83
566,36.04,31.69,31.69,31.07,29.83,29.83
567,31.69,31.69,31.07,29.83,29.83,29.83
568,31.69,31.07,29.83,29.83,29.83,31.07
569,31.07,29.83,29.83,29.83,31.07,34.18
570,29.83,29.83,29.83,31.07,34.18,31.07
571,29.83,29.83,31.07,34.18,31.07,31.69
572,29.83,31.07,34.18,31.07,31.69,29.83
573,31.07,34.18,31.07,31.69,29.83,31.69
574,34.18,31.07,31.69,29.83,31.69,32.93
575,31.07,31.69,29.83,31.69,32.93,31.07
576,31.69,29.83,31.69,32.93,31.07,31.07
577,29.83,31.69,32.93,31.07,31.07,31.69
578,31.69,32.93,31.07,31.07,31.69,31.69
579,32.93,31.07,31.07,31.69,31.69,31.69
580,31.07,31.07,31.69,31.69,31.69,29.83
581,31.07,31.69,31.69,31.69,29.83,31.69
582,31.69,31.69,31.69,29.83,31.69,32.93
583,31.69,31.69,29.83,31.69,32.93,29.83
584,31.69,29.83,31.69,32.93,29.83,32.93
585,29.83,31.69,32.93,29.83,32.93,34.18
586,31.69,32.93,29.83,32.93,34.18,32.93
587,32.93,29.83,32.93,34.18,32.93,34.18
588,29.83,32.93,34.18,32.93,34.18,32.93
589,32.93,34.18,32.93,34.18,32.93,31.69
590,34.18,32.93,34.18,32.93,31.69,31.69
591,32.93,34.18,32.93,31.69,31.69,34.8
592,34.18,32.93,31.69,31.69,34.8,34.18
593,32.93,31.69,31.69,34.8,34.18,31.69
594,31.69,31.69,34.8,34.18,31.69,36.04
595,31.69,34.8,34.18,31.69,36.04,34.8
596,34.8,34.18,31.69,36.04,34.8,31.69
597,34.18,31.69,36.04,34.8,31.69,32.93
598,31.69,36.04,34.8,31.69,32.93,31.69
599,36.04,34.8,31.69,32.93,31.69,31.69
600,34.8,31.69,32.93,31.69,31.69,32.93
601,31.69,32.93,31.69,31.69,32.93,34.8
602,32.93,31.69,31.69,32.93,34.8,36.04
603,31.69,31.69,32.93,34.8,36.04,34.18
604,31.69,32.93,34.8,36.04,34.18,34.8
605,32.93,34.8,36.04,34.18,34.8,32.93
606,34.8,36.04,34.18,34.8,32.93,32.93
607,36.04,34.18,34.8,32.93,32.93,32.93
608,34.18,34.8,32.93,32.93,32.93,34.18
609,34.8,32.93,32.93,32.93,34.18,34.18
610,32.93,32.93,32.93,34.18,34.18,34.18
611,32.93,32.93,34.18,34.18,34.18,34.18
612,32.93,34.18,34.18,34.18,34.18,34.18
613,34.18,34.18,34.18,34.18,34.18,34.18
614,34.18,34.18,34.18,34.18,34.18,34.18
615,34.18,34.18,34.18,34.18,34.18,34.8
616,34.18,34.18,34.18,34.18,34.8,34.8
617,34.18,34.18,34.18,34.8,34.8,34.8
618,34.18,34.18,34.8,34.8,34.8,32.93
619,34.18,34.8,34.8,34.8,32.93,36.04
620,34.8,34.8,34.8,32.93,36.04,37.28
621,34.8,34.8,32.93,36.04,37.28,34.8
622,34.8,32.93,36.04,37.28,34.8,32.93
623,32.93,36.04,37.28,34.8,32.93,32.93
624,36.04,37.28,34.8,32.93,32.93,34.8
625,37.28,34.8,32.93,32.93,34.8,37.28
626,34.8,32.93,32.93,34.8,37.28,36.04
627,32.93,32.93,34.8,37.28,36.04,34.8
628,32.93,34.8,37.28,36.04,34.8,34.18
629,34.8,37.28,36.04,34.8,34.18,34.8
630,37.28,36.04,34.8,34.18,34.8,34.18
631,36.04,34.8,34.18,34.8,34.18,34.18
632,34.8,34.18,34.8,34.18,34.18,34.18
633,34.18,34.8,34.18,34.18,34.18,34.18
634,34.8,34.18,34.18,34.18,34.18,34.8
635,34.18,34.18,34.18,34.18,34.8,34.8
636,34.18,34.18,34.18,34.8,34.8,36.04
637,34.18,34.18,34.8,34.8,36.04,36.04
638,34.18,34.8,34.8,36.04,36.04,34.8
639,34.8,34.8,36.04,36.04,34.8,31.69
640,34.8,36.04,36.04,34.8,31.69,34.18
641,36.04,36.04,34.8,31.69,34.18,34.8
642,36.04,34.8,31.69,34.18,34.8,34.8
643,34.8,31.69,34.18,34.8,34.8,34.8
644,31.69,34.18,34.8,34.8,34.8,32.93
645,34.18,34.8,34.8,34.8,32.93,32.93
646,34.8,34.8,34.8,32.93,32.93,34.18
647,34.8,34.8,32.93,32.93,34.18,36.04
648,34.8,32.93,32.93,34.18,36.04,34.18
649,32.93,32.93,34.18,36.04,34.18,34.18
650,32.93,34.18,36.04,34.18,34.18,34.18
651,34.18,36.04,34.18,34.18,34.18,34.18
652,36.04,34.18,34.18,34.18,34.18,34.18
653,34.18,34.18,34.18,34.18,34.18,32.93
654,34.18,34.18,34.18,34.18,32.93,34.8
655,34.18,34.18,34.18,32.93,34.8,32.93
656,34.18,34.18,32.93,34.8,32.93,34.18
657,34.18,32.93,34.8,32.93,34.18,36.04
658,32.93,34.8,32.93,34.18,36.04,34.8
659,34.8,32.93,34.18,36.04,34.8,34.8
660,32.93,34.18,36.04,34.8,34.8,34.8
661,34.18,36.04,34.8,34.8,34.8,32.93
662,36.04,34.8,34.8,34.8,32.93,34.18
663,34.8,34.8,34.8,32.93,34.18,36.04
664,34.8,34.8,32.93,34.18,36.04,32.93
665,34.8,32.93,34.18,36.04,32.93,34.18
666,32.93,34.18,36.04,32.93,34.18,34.8
667,34.18,36.04,32.93,34.18,34.8,34.8
668,36.04,32.93,34.18,34.8,34.8,32.93
669,32.93,34.18,34.8,34.8,32.93,34.18
670,34.18,34.8,34.8,32.93,34.18,34.8
671,34.8,34.8,32.93,34.18,34.8,34.18
672,34.8,32.93,34.18,34.8,34.18,34.18
673,32.93,34.18,34.8,34.18,34.18,32.93
674,34.18,34.8,34.18,34.18,32.93,34.18
675,34.8,34.18,34.18,32.93,34.18,34.18
676,34.18,34.18,32.93,34.18,34.18,34.18
677,34.18,32.93,34.18,34.18,34.18,31.69
678,32.93,34.18,34.18,34.18,31.69,32.93
679,34.18,34.18,34.18,31.69,32.93,31.69
680,34.18,34.18,31.69,32.93,31.69,34.18
681,34.18,31.69,32.93,31.69,34.18,32.93
682,31.69,32.93,31.69,34.18,32.93,32.93
683,32.93,31.69,34.18,32.93,32.93,29.2
684,31.69,34.18,32.93,32.93,29.2,31.07
685,34.18,32.93,32.93,29.2,31.07,32.93
686,32.93,32.93,29.2,31.07,32.93,32.93
687,32.93,29.2,31.07,32.93,32.93,31.69
688,29.2,31.07,32.93,32.93,31.69,29.2
689,31.07,32.93,32.93,31.69,29.2,29.83
690,32.93,32.93,31.69,29.2,29.83,31.07
691,32.93,31.69,29.2,29.83,31.07,31.69
692,31.69,29.2,29.83,31.07,31.69,31.07
693,29.2,29.83,31.07,31.69,31.07,31.69
694,29.83,31.07,31.69,31.07,31.69,31.69
695,31.07,31.69,31.07,31.69,31.69,31.69
696,31.69,31.07,31.69,31.69,31.69,31.69
697,31.07,31.69,31.69,31.69,31.69,31.69
698,31.69,31.69,31.69,31.69,31.69,31.69
699,31.69,31.69,31.69,31.69,31.69,31.69
700,31.69,31.69,31.69,31.69,31.69,31.69
701,31.69,31.69,31.69,31.69,31.69,31.69
702,31.69,31.69,31.69,31.69,31.69,31.69
703,31.69,31.69,31.69,31.69,31.69,31.69
704,31.69,31.69,31.69,31.69,31.69,31.07
705,31.69,31.69,31.69,31.69,31.07,31.69
706,31.69,31.69,31.69,31.07,31.69,32.93
707,31.69,31.69,31.07,31.69,32.93,31.69
708,31.69,31.07,31.69,32.93,31.69,37.9
709,31.07,31.69,32.93,31.69,37.9,34.18
710,31.69,32.93,31.69,37.9,34.18,31.69
711,32.93,31.69,37.9,34.18,31.69,32.93
712,31.69,37.9,34.18,31.69,32.93,34.18
713,37.9,34.18,31.69,32.93,34.18,31.69
714,34.18,31.69,32.93,34.18,31.69,31.69
715,31.69,32.93,34.18,31.69,31.69,31.69
716,32.93,34.18,31.69,31.69,31.69,32.93
717,34.18,31.69,31.69,31.69,32.93,31.69
718,31.69,31.69,31.69,32.93,31.69,31.07
719,31.69,31.69,32.93,31.69,31.07,31.07
720,31.69,32.93,31.69,31.07,31.07,31.69
721,32.93,31.69,31.07,31.07,31.69,31.69
722,31.69,31.07,31.07,31.69,31.69,29.2
723,31.07,31.07,31.69,31.69,29.2,30.445
724,31.07,31.69,31.69,29.2,30.445,31.69
725,31.69,31.69,29.2,30.445,31.69,29.2
726,31.69,29.2,30.445,31.69,29.2,29.83
727,29.2,30.445,31.69,29.2,29.83,29.83
728,30.445,31.69,29.2,29.83,29.83,31.07
729,31.69,29.2,29.83,29.83,31.07,31.07
730,29.2,29.83,29.83,31.07,31.07,29.83
731,29.83,29.83,31.07,31.07,29.83,32.93
732,29.83,31.07,31.07,29.83,32.93,29.2
733,31.07,31.07,29.83,32.93,29.2,24.23
734,31.07,29.83,32.93,29.2,24.23,31.07
735,29.83,32.93,29.2,24.23,31.07,29.83
736,32.93,29.2,24.23,31.07,29.83,31.07
737,29.2,24.23,31.07,29.83,31.07,29.2
738,24.23,31.07,29.83,31.07,29.2,18.02
739,31.07,29.83,31.07,29.2,18.02,19.26
740,29.83,31.07,29.2,18.02,19.26,31.07
741,31.07,29.2,18.02,19.26,31.07,29.2
742,29.2,18.02,19.26,31.07,29.2,31.07
743,18.02,19.26,31.07,29.2,31.07,29.2
744,19.26,31.07,29.2,31.07,29.2,24.85
745,31.07,29.2,31.07,29.2,24.85,31.07
746,29.2,31.07,29.2,24.85,31.07,31.07
747,31.07,29.2,24.85,31.07,31.07,29.2
748,29.2,24.85,31.07,31.07,29.2,27.96
749,24.85,31.07,31.07,29.2,27.96,29.83
750,31.07,31.07,29.2,27.96,29.83,31.69
751,31.07,29.2,27.96,29.83,31.69,29.83
752,29.2,27.96,29.83,31.69,29.83,27.96
753,27.96,29.83,31.69,29.83,27.96,29.83
754,29.83,31.69,29.83,27.96,29.83,29.83
755,31.69,29.83,27.96,29.83,29.83,27.96
756,29.83,27.96,29.83,29.83,27.96,29.83
757,27.96,29.83,29.83,27.96,29.83,29.2
758,29.83,29.83,27.96,29.83,29.2,29.83
759,29.83,27.96,29.83,29.2,29.83,27.96
760,27.96,29.83,29.2,29.83,27.96,26.1
761,29.83,29.2,29.83,27.96,26.1,29.2
762,29.2,29.83,27.96,26.1,29.2,24.85
763,29.83,27.96,26.1,29.2,24.85,27.96
764,27.96,26.1,29.2,24.85,27.96,29.83
765,26.1,29.2,24.85,27.96,29.83,29.83
766,29.2,24.85,27.96,29.83,29.83,31.69
767,24.85,27.96,29.83,29.83,31.69,29.83
768,27.96,29.83,29.83,31.69,29.83,31.07
769,29.83,29.83,31.69,29.83,31.07,31.69
770,29.83,31.69,29.83,31.07,31.69,27.96
771,31.69,29.83,31.07,31.69,27.96,31.07
772,29.83,31.07,31.69,27.96,31.07,31.69
773,31.07,31.69,27.96,31.07,31.69,32.93
774,31.69,27.96,31.07,31.69,32.93,47.85
775,27.96,31.07,31.69,32.93,47.85,29.83
776,31.07,31.69,32.93,47.85,29.83,29.2
777,31.69,32.93,47.85,29.83,29.2,26.72
778,32.93,47.85,29.83,29.2,26.72,27.96
779,47.85,29.83,29.2,26.72,27.96,29.2
780,29.83,29.2,26.72,27.96,29.2,26.72
781,29.2,26.72,27.96,29.2,26.72,27.96
782,26.72,27.96,29.2,26.72,27.96,26.72
783,27.96,29.2,26.72,27.96,26.72,26.72
784,29.2,26.72,27.96,26.72,26.72,29.2
785,26.72,27.96,26.72,26.72,29.2,22.99
786,27.96,26.72,26.72,29.2,22.99,31.07
787,26.72,26.72,29.2,22.99,31.07,26.72
788,26.72,29.2,22.99,31.07,26.72,27.96
789,29.2,22.99,31.07,26.72,27.96,27.96
790,22.99,31.07,26.72,27.96,27.96,31.07
791,31.07,26.72,27.96,27.96,31.07,26.72
792,26.72,27.96,27.96,31.07,26.72,31.69
793,27.96,27.96,31.07,26.72,31.69,26.72
794,27.96,31.07,26.72,31.69,26.72,29.83
795,31.07,26.72,31.69,26.72,29.83,27.96
796,26.72,31.69,26.72,29.83,27.96,27.96
797,31.69,26.72,29.83,27.96,27.96,31.07
798,26.72,29.83,27.96,27.96,31.07,29.83
799,29.83,27.96,27.96,31.07,29.83,31.07
800,27.96,27.96,31.07,29.83,31.07,29.2
801,27.96,31.07,29.83,31.07,29.2,29.83
802,31.07,29.83,31.07,29.2,29.83,29.83
803,29.83,31.07,29.2,29.83,29.83,31.07
804,31.07,29.2,29.83,29.83,31.07,27.96
805,29.2,29.83,29.83,31.07,27.96,29.2
806,29.83,29.83,31.07,27.96,29.2,29.83
807,29.83,31.07,27.96,29.2,29.83,24.85
808,31.07,27.96,29.2,29.83,24.85,32.93
809,27.96,29.2,29.83,24.85,32.93,24.85
810,29.2,29.83,24.85,32.93,24.85,19.26
811,29.83,24.85,32.93,24.85,19.26,14.29
812,24.85,32.93,24.85,19.26,14.29,31.07
813,32.93,24.85,19.26,14.29,31.07,29.2
814,24.85,19.26,14.29,31.07,29.2,16.16
815,19.26,14.29,31.07,29.2,16.16,13.05
816,14.29,31.07,29.2,16.16,13.05,16.16
817,31.07,29.2,16.16,13.05,16.16,19.88
818,29.2,16.16,13.05,16.16,19.88,22.99
819,16.16,13.05,16.16,19.88,22.99,26.72
820,13.05,16.16,19.88,22.99,26.72,24.23
821,16.16,19.88,22.99,26.72,24.23,31.69
822,19.88,22.99,26.72,24.23,31.69,31.69
823,22.99,26.72,24.23,31.69,31.69,34.18
824,26.72,24.23,31.69,31.69,34.18,36.04
825,24.23,31.69,31.69,34.18,36.04,34.18
826,31.69,31.69,34.18,36.04,34.18,34.18
827,31.69,34.18,36.04,34.18,34.18,34.8
828,34.18,36.04,34.18,34.18,34.8,34.18
829,36.04,34.18,34.18,34.8,34.18,32.93
830,34.18,34.18,34.8,34.18,32.93,34.18
831,34.18,34.8,34.18,32.93,34.18,34.8
832,34.8,34.18,32.93,34.18,34.8,34.18
833,34.18,32.93,34.18,34.8,34.18,31.69
834,32.93,34.18,34.8,34.18,31.69,34.18
835,34.18,34.8,34.18,31.69,34.18,32.93
836,34.8,34.18,31.69,34.18,32.93,34.18
837,34.18,31.69,34.18,32.93,34.18,32.93
838,31.69,34.18,32.93,34.18,32.93,36.04
839,34.18,32.93,34.18,32.93,36.04,36.04
840,32.93,34.18,32.93,36.04,36.04,34.18
841,34.18,32.93,36.04,36.04,34.18,34.8
842,32.93,36.04,36.04,34.18,34.8,34.8
843,36.04,36.04,34.18,34.8,34.8,32.93
844,36.04,34.18,34.8,34.8,32.93,34.18
845,34.18,34.8,34.8,32.93,34.18,34.18
846,34.8,34.8,32.93,34.18,34.18,34.18
847,34.8,32.93,34.18,34.18,34.18,34.8
848,32.93,34.18,34.18,34.18,34.8,34.18
849,34.18,34.18,34.18,34.8,34.18,32.93
850,34.18,34.18,34.8,34.18,32.93,31.69
851,34.18,34.8,34.18,32.93,31.69,34.8
852,34.8,34.18,32.93,31.69,34.8,34.8
853,34.18,32.93,31.69,34.8,34.8,34.8
854,32.93,31.69,34.8,34.8,34.8,34.8
855,31.69,34.8,34.8,34.8,34.8,34.8
856,34.8,34.8,34.8,34.8,34.8,32.93
857,34.8,34.8,34.8,34.8,32.93,34.8
858,34.8,34.8,34.8,32.93,34.8,34.18
859,34.8,34.8,32.93,34.8,34.18,34.8
860,34.8,32.93,34.8,34.18,34.8,37.9
861,32.93,34.8,34.18,34.8,37.9,36.04
862,34.8,34.18,34.8,37.9,36.04,36.04
863,34.18,34.8,37.9,36.04,36.04,36.04
864,34.8,37.9,36.04,36.04,36.04,32.93
865,37.9,36.04,36.04,36.04,32.93,31.69
866,36.04,36.04,36.04,32.93,31.69,31.69
867,36.04,36.04,32.93,31.69,31.69,34.8
868,36.04,32.93,31.69,31.69,34.8,34.18
869,32.93,31.69,31.69,34.8,34.18,31.69
870,31.69,31.69,34.8,34.18,31.69,31.69
871,31.69,34.8,34.18,31.69,31.69,29.83
872,34.8,34.18,31.69,31.69,29.83,26.72
873,34.18,31.69,31.69,29.83,26.72,14.29
874,31.69,31.69,29.83,26.72,14.29,19.88
875,31.69,29.83,26.72,14.29,19.88,19.88
876,29.83,26.72,14.29,19.88,19.88,21.75
877,26.72,14.29,19.88,19.88,21.75,19.88
878,14.29,19.88,19.88,21.75,19.88,18.02
879,19.88,19.88,21.75,19.88,18.02,19.88
880,19.88,21.75,19.88,18.02,19.88,19.26
881,21.75,19.88,18.02,19.88,19.26,19.26
882,19.88,18.02,19.88,19.26,19.26,21.13
883,18.02,19.88,19.26,19.26,21.13,21.13
884,19.88,19.26,19.26,21.13,21.13,19.26
885,19.26,19.26,21.13,21.13,19.26,18.02
886,19.26,21.13,21.13,19.26,18.02,19.88
887,21.13,21.13,19.26,18.02,19.88,22.99
888,21.13,19.26,18.02,19.88,22.99,31.07
889,19.26,18.02,19.88,22.99,31.07,29.83
890,18.02,19.88,22.99,31.07,29.83,29.83
891,19.88,22.99,31.07,29.83,29.83,27.96
892,22.99,31.07,29.83,29.83,27.96,29.83
893,31.07,29.83,29.83,27.96,29.83,29.2
894,29.83,29.83,27.96,29.83,29.2,31.69
895,29.83,27.96,29.83,29.2,31.69,31.07
896,27.96,29.83,29.2,31.69,31.07,31.69
897,29.83,29.2,31.69,31.07,31.69,29.83
898,29.2,31.69,31.07,31.69,29.83,29.2
899,31.69,31.07,31.69,29.83,29.2,29.83
900,31.07,31.69,29.83,29.2,29.83,29.83
901,31.69,29.83,29.2,29.83,29.83,26.72
902,29.83,29.2,29.83,29.83,26.72,26.1
903,29.2,29.83,29.83,26.72,26.1,29.2
904,29.83,29.83,26.72,26.1,29.2,29.2
905,29.83,26.72,26.1,29.2,29.2,31.07
906,26.72,26.1,29.2,29.2,31.07,31.07
907,26.1,29.2,29.2,31.07,31.07,31.07
908,29.2,29.2,31.07,31.07,31.07,26.1
909,29.2,31.07,31.07,31.07,26.1,31.69
910,31.07,31.07,31.07,26.1,31.69,29.2
911,31.07,31.07,26.1,31.69,29.2,32.93
912,31.07,26.1,31.69,29.2,32.93,26.72
913,26.1,31.69,29.2,32.93,26.72,27.96
914,31.69,29.2,32.93,26.72,27.96,31.69
915,29.2,32.93,26.72,27.96,31.69,31.69
916,32.93,26.72,27.96,31.69,31.69,31.07
917,26.72,27.96,31.69,31.69,31.07,29.83
918,27.96,31.69,31.69,31.07,29.83,31.69
919,31.69,31.69,31.07,29.83,31.69,34.18
920,31.69,31.07,29.83,31.69,34.18,29.2
921,31.07,29.83,31.69,34.18,29.2,31.07
922,29.83,31.69,34.18,29.2,31.07,31.07
923,31.69,34.18,29.2,31.07,31.07,31.07
924,34.18,29.2,31.07,31.07,31.07,31.69
925,29.2,31.07,31.07,31.07,31.69,29.83
926,31.07,31.07,31.07,31.69,29.83,29.83
927,31.07,31.07,31.69,29.83,29.83,31.07
928,31.07,31.69,29.83,29.83,31.07,29.83
929,31.69,29.83,29.83,31.07,29.83,31.07
930,29.83,29.83,31.07,29.83,31.07,32.93
931,29.83,31.07,29.83,31.07,32.93,31.69
932,31.07,29.83,31.07,32.93,31.69,29.83
933,29.83,31.07,32.93,31.69,29.83,44.74
934,31.07,32.93,31.69,29.83,44.74,31.07
935,32.93,31.69,29.83,44.74,31.07,29.83
936,31.69,29.83,44.74,31.07,29.83,29.83
937,29.83,44.74,31.07,29.83,29.83,31.69
938,44.74,31.07,29.83,29.83,31.69,27.96
939,31.07,29.83,29.83,31.69,27.96,29.2
940,29.83,29.83,31.69,27.96,29.2,29.2
941,29.83,31.69,27.96,29.2,29.2,31.07
942,31.69,27.96,29.2,29.2,31.07,29.2
943,27.96,29.2,29.2,31.07,29.2,31.69
944,29.2,29.2,31.07,29.2,31.69,29.2
945,29.2,31.07,29.2,31.69,29.2,29.83
946,31.07,29.2,31.69,29.2,29.83,32.93
947,29.2,31.69,29.2,29.83,32.93,29.83
948,31.69,29.2,29.83,32.93,29.83,31.69
949,29.2,29.83,32.93,29.83,31.69,31.07
950,29.83,32.93,29.83,31.69,31.07,31.07
951,32.93,29.83,31.69,31.07,31.07,31.69
952,29.83,31.69,31.07,31.07,31.69,29.83
953,31.69,31.07,31.07,31.69,29.83,31.07
954,31.07,31.07,31.69,29.83,31.07,29.83
955,31.07,31.69,29.83,31.07,29.83,31.07
956,31.69,29.83,31.07,29.83,31.07,29.83
957,29.83,31.07,29.83,31.07,29.83,29.83
958,31.07,29.83,31.07,29.83,29.83,29.83
959,29.83,31.07,29.83,29.83,29.83,31.69
960,31.07,29.83,29.83,29.83,31.69,32.93
961,29.83,29.83,29.83,31.69,32.93,31.07
962,29.83,29.83,31.69,32.93,31.07,29.83
963,29.83,31.69,32.93,31.07,29.83,31.69
964,31.69,32.93,31.07,29.83,31.69,31.69
965,32.93,31.07,29.83,31.69,31.69,34.8
966,31.07,29.83,31.69,31.69,34.8,31.07
967,29.83,31.69,31.69,34.8,31.07,21.13
968,31.69,31.69,34.8,31.07,21.13,31.69
969,31.69,34.8,31.07,21.13,31.69,29.83
970,34.8,31.07,21.13,31.69,29.83,29.2
971,31.07,21.13,31.69,29.83,29.2,31.07
972,21.13,31.69,29.83,29.2,31.07,31.69
973,31.69,29.83,29.2,31.07,31.69,26.72
974,29.83,29.2,31.07,31.69,26.72,31.69
975,29.2,31.07,31.69,26.72,31.69,29.83
976,31.07,31.69,26.72,31.69,29.83,32.93
977,31.69,26.72,31.69,29.83,32.93,31.07
978,26.72,31.69,29.83,32.93,31.07,31.69
979,31.69,29.83,32.93,31.07,31.69,29.83
980,29.83,32.93,31.07,31.69,29.83,31.07
981,32.93,31.07,31.69,29.83,31.07,29.2
982,31.07,31.69,29.83,31.07,29.2,31.07
983,31.69,29.83,31.07,29.2,31.07,32.93
984,29.83,31.07,29.2,31.07,32.93,31.07
985,31.07,29.2,31.07,32.93,31.07,26.72
986,29.2,31.07,32.93,31.07,26.72,32.93
987,31.07,32.93,31.07,26.72,32.93,32.93
988,32.93,31.07,26.72,32.93,32.93,31.07
989,31.07,26.72,32.93,32.93,31.07,34.8
990,26.72,32.93,32.93,31.07,34.8,32.93
991,32.93,32.93,31.07,34.8,32.93,31.07
992,32.93,31.07,34.8,32.93,31.07,31.69
993,31.07,34.8,32.93,31.07,31.69,27.96
994,34.8,32.93,31.07,31.69,27.96,29.83
995,32.93,31.07,31.69,27.96,29.83,31.69
996,31.07,31.69,27.96,29.83,31.69,31.07
997,31.69,27.96,29.83,31.69,31.07,29.2
998,27.96,29.83,31.69,31.07,29.2,31.69
999,29.83,31.69,31.07,29.2,31.69,31.07
1000,31.69,31.07,29.2,31.69,31.07,31.07
1001,31.07,29.2,31.69,31.07,31.07,31.69
1002,29.2,31.69,31.07,31.07,31.69,31.69
1003,31.69,31.07,31.07,31.69,31.69,31.07
1004,31.07,31.07,31.69,31.69,31.07,27.96
1005,31.07,31.69,31.69,31.07,27.96,29.83
1006,31.69,31.69,31.07,27.96,29.83,29.2
1007,31.69,31.07,27.96,29.83,29.2,26.72
1008,31.07,27.96,29.83,29.2,26.72,27.96
1009,27.96,29.83,29.2,26.72,27.96,29.2
1010,29.83,29.2,26.72,27.96,29.2,29.83
1011,29.2,26.72,27.96,29.2,29.83,31.07
1012,26.72,27.96,29.2,29.83,31.07,29.83
1013,27.96,29.2,29.83,31.07,29.83,31.07
1014,29.2,29.83,31.07,29.83,31.07,29.2
1015,29.83,31.07,29.83,31.07,29.2,29.83
1016,31.07,29.83,31.07,29.2,29.83,27.96
1017,29.83,31.07,29.2,29.83,27.96,29.2
1018,31.07,29.2,29.83,27.96,29.2,31.07
1019,29.2,29.83,27.96,29.2,31.07,29.83
1020,29.83,27.96,29.2,31.07,29.83,29.2
1021,27.96,29.2,31.07,29.83,29.2,29.83
1022,29.2,31.07,29.83,29.2,29.83,29.83
1023,31.07,29.83,29.2,29.83,29.83,26.1
1024,29.83,29.2,29.83,29.83,26.1,24.85
1025,29.2,29.83,29.83,26.1,24.85,27.96
1026,29.83,29.83,26.1,24.85,27.96,29.2
1027,29.83,26.1,24.85,27.96,29.2,31.07
1028,26.1,24.85,27.96,29.2,31.07,29.83
1029,24.85,27.96,29.2,31.07,29.83,29.2
1030,27.96,29.2,31.07,29.83,29.2,26.1
1031,29.2,31.07,29.83,29.2,26.1,26.72
1032,31.07,29.83,29.2,26.1,26.72,26.72
1033,29.83,29.2,26.1,26.72,26.72,29.2
1034,29.2,26.1,26.72,26.72,29.2,29.83
1035,26.1,26.72,26.72,29.2,29.83,4.97
1036,26.72,26.72,29.2,29.83,4.97,29.83
1037,26.72,29.2,29.83,4.97,29.83,29.83
1038,29.2,29.83,4.97,29.83,29.83,31.69
1039,29.83,4.97,29.83,29.83,31.69,29.2
1040,4.97,29.83,29.83,31.69,29.2,31.69
1041,29.83,29.83,31.69,29.2,31.69,31.69
1042,29.83,31.69,29.2,31.69,31.69,29.2
1043,31.69,29.2,31.69,31.69,29.2,31.07
1044,29.2,31.69,31.69,29.2,31.07,29.2
1045,31.69,31.69,29.2,31.07,29.2,31.69
1046,31.69,29.2,31.07,29.2,31.69,31.07
1047,29.2,31.07,29.2,31.69,31.07,31.07
1048,31.07,29.2,31.69,31.07,31.07,31.07
1049,29.2,31.69,31.07,31.07,31.07,27.96
1050,31.69,31.07,31.07,31.07,27.96,31.07
1051,31.07,31.07,31.07,27.96,31.07,29.83
1052,31.07,31.07,27.96,31.07,29.83,29.83
1053,31.07,27.96,31.07,29.83,29.83,32.93
1054,27.96,31.07,29.83,29.83,32.93,27.96
1055,31.07,29.83,29.83,32.93,27.96,29.83
1056,29.83,29.83,32.93,27.96,29.83,31.07
1057,29.83,32.93,27.96,29.83,31.07,31.69
1058,32.93,27.96,29.83,31.07,31.69,29.2
1059,27.96,29.83,31.07,31.69,29.2,34.18
1060,29.83,31.07,31.69,29.2,34.18,32.93
1061,31.07,31.69,29.2,34.18,32.93,29.2
1062,31.69,29.2,34.18,32.93,29.2,31.07
1063,29.2,34.18,32.93,29.2,31.07,32.93
1064,34.18,32.93,29.2,31.07,32.93,32.93
1065,32.93,29.2,31.07,32.93,32.93,29.2
1066,29.2,31.07,32.93,32.93,29.2,27.96
1067,31.07,32.93,32.93,29.2,27.96,34.8
1068,32.93,32.93,29.2,27.96,34.8,29.2
1069,32.93,29.2,27.96,34.8,29.2,31.69
