,t-5,t-4,t-3,t-2,t-1,target
79369,55.3,49.71,52.82,54.06,39.77,52.82
79370,49.71,52.82,54.06,39.77,52.82,42.87
79371,52.82,54.06,39.77,52.82,42.87,41.01
79372,54.06,39.77,52.82,42.87,41.01,42.25
79373,39.77,52.82,42.87,41.01,42.25,39.77
79374,52.82,42.87,41.01,42.25,39.77,39.77
79375,42.87,41.01,42.25,39.77,39.77,45.98
79376,41.01,42.25,39.77,39.77,45.98,44.74
79377,42.25,39.77,39.77,45.98,44.74,44.74
79378,39.77,39.77,45.98,44.74,44.74,41.01
79379,39.77,45.98,44.74,44.74,41.01,37.28
79380,45.98,44.74,44.74,41.01,37.28,37.28
79381,44.74,44.74,41.01,37.28,37.28,34.8
79382,44.74,41.01,37.28,37.28,34.8,37.9
79383,41.01,37.28,37.28,34.8,37.9,37.9
79384,37.28,37.28,34.8,37.9,37.9,37.28
79385,37.28,34.8,37.9,37.9,37.28,37.28
79386,34.8,37.9,37.9,37.28,37.28,39.15
79387,37.9,37.9,37.28,37.28,39.15,34.18
79388,37.9,37.28,37.28,39.15,34.18,31.07
79389,37.28,37.28,39.15,34.18,31.07,31.69
79390,37.28,39.15,34.18,31.07,31.69,26.1
79391,39.15,34.18,31.07,31.69,26.1,37.28
79392,34.18,31.07,31.69,26.1,37.28,37.9
79393,31.07,31.69,26.1,37.28,37.9,39.15
79394,31.69,26.1,37.28,37.9,39.15,37.28
79395,26.1,37.28,37.9,39.15,37.28,36.04
79396,37.28,37.9,39.15,37.28,36.04,37.28
79397,37.9,39.15,37.28,36.04,37.28,32.93
79398,39.15,37.28,36.04,37.28,32.93,24.23
79399,37.28,36.04,37.28,32.93,24.23,21.75
79400,36.04,37.28,32.93,24.23,21.75,21.13
79401,37.28,32.93,24.23,21.75,21.13,21.13
79402,32.93,24.23,21.75,21.13,21.13,21.75
79403,24.23,21.75,21.13,21.13,21.75,24.85
79404,21.75,21.13,21.13,21.75,24.85,24.23
79405,21.13,21.13,21.75,24.85,24.23,24.85
79406,21.13,21.75,24.85,24.23,24.85,24.85
79407,21.75,24.85,24.23,24.85,24.85,24.85
79408,24.85,24.23,24.85,24.85,24.85,24.23
79409,24.23,24.85,24.85,24.85,24.23,24.23
79410,24.85,24.85,24.85,24.23,24.23,22.99
79411,24.85,24.85,24.23,24.23,22.99,24.23
79412,24.85,24.23,24.23,22.99,24.23,24.23
79413,24.23,24.23,22.99,24.23,24.23,26.1
79414,24.23,22.99,24.23,24.23,26.1,26.1
79415,22.99,24.23,24.23,26.1,26.1,24.85
79416,24.23,24.23,26.1,26.1,24.85,24.85
79417,24.23,26.1,26.1,24.85,24.85,24.23
79418,26.1,26.1,24.85,24.85,24.23,21.75
79419,26.1,24.85,24.85,24.23,21.75,21.75
79420,24.85,24.85,24.23,21.75,21.75,22.99
79421,24.85,24.23,21.75,21.75,22.99,26.1
79422,24.23,21.75,21.75,22.99,26.1,26.72
79423,21.75,21.75,22.99,26.1,26.72,26.72
79424,21.75,22.99,26.1,26.72,26.72,29.83
79425,22.99,26.1,26.72,26.72,29.83,36.04
79426,26.1,26.72,26.72,29.83,36.04,52.2
79427,26.72,26.72,29.83,36.04,52.2,42.87
79428,26.72,29.83,36.04,52.2,42.87,34.18
79429,29.83,36.04,52.2,42.87,34.18,32.93
79430,36.04,52.2,42.87,34.18,32.93,34.8
79431,52.2,42.87,34.18,32.93,34.8,36.04
79432,42.87,34.18,32.93,34.8,36.04,39.15
79433,34.18,32.93,34.8,36.04,39.15,37.28
79434,32.93,34.8,36.04,39.15,37.28,42.87
79435,34.8,36.04,39.15,37.28,42.87,41.01
79436,36.04,39.15,37.28,42.87,41.01,44.12
79437,39.15,37.28,42.87,41.01,44.12,47.22
79438,37.28,42.87,41.01,44.12,47.22,47.85
79439,42.87,41.01,44.12,47.22,47.85,52.2
79440,41.01,44.12,47.22,47.85,52.2,49.09
79441,44.12,47.22,47.85,52.2,49.09,47.85
79442,47.22,47.85,52.2,49.09,47.85,50.95
79443,47.85,52.2,49.09,47.85,50.95,52.2
79444,52.2,49.09,47.85,50.95,52.2,50.95
79445,49.09,47.85,50.95,52.2,50.95,49.71
79446,47.85,50.95,52.2,50.95,49.71,52.2
79447,50.95,52.2,50.95,49.71,52.2,55.3
79448,52.2,50.95,49.71,52.2,55.3,49.71
79449,50.95,49.71,52.2,55.3,49.71,55.92
79450,49.71,52.2,55.3,49.71,55.92,54.06
79451,52.2,55.3,49.71,55.92,54.06,52.2
79452,55.3,49.71,55.92,54.06,52.2,52.82
79453,49.71,55.92,54.06,52.2,52.82,50.95
79454,55.92,54.06,52.2,52.82,50.95,49.71
79455,54.06,52.2,52.82,50.95,49.71,52.82
79456,52.2,52.82,50.95,49.71,52.82,55.3
79457,52.82,50.95,49.71,52.82,55.3,52.2
79458,50.95,49.71,52.82,55.3,52.2,47.85
79459,49.71,52.82,55.3,52.2,47.85,47.85
79460,52.82,55.3,52.2,47.85,47.85,50.95
79461,55.3,52.2,47.85,47.85,50.95,52.2
79462,52.2,47.85,47.85,50.95,52.2,49.71
79463,47.85,47.85,50.95,52.2,49.71,49.71
79464,47.85,50.95,52.2,49.71,49.71,49.09
79465,50.95,52.2,49.71,49.71,49.09,47.22
79466,52.2,49.71,49.71,49.09,47.22,50.95
79467,49.71,49.71,49.09,47.22,50.95,49.71
79468,49.71,49.09,47.22,50.95,49.71,52.2
79469,49.09,47.22,50.95,49.71,52.2,52.2
79470,47.22,50.95,49.71,52.2,52.2,52.2
79471,50.95,49.71,52.2,52.2,52.2,50.95
79472,49.71,52.2,52.2,52.2,50.95,54.06
79473,52.2,52.2,52.2,50.95,54.06,54.06
79474,52.2,52.2,50.95,54.06,54.06,54.06
79475,52.2,50.95,54.06,54.06,54.06,52.82
79476,50.95,54.06,54.06,54.06,52.82,47.85
79477,54.06,54.06,54.06,52.82,47.85,52.2
79478,54.06,54.06,52.82,47.85,52.2,55.3
79479,54.06,52.82,47.85,52.2,55.3,54.06
79480,52.82,47.85,52.2,55.3,54.06,59.03
79481,47.85,52.2,55.3,54.06,59.03,49.09
79482,52.2,55.3,54.06,59.03,49.09,55.3
79483,55.3,54.06,59.03,49.09,55.3,52.2
79484,54.06,59.03,49.09,55.3,52.2,54.06
79485,59.03,49.09,55.3,52.2,54.06,55.92
79486,49.09,55.3,52.2,54.06,55.92,52.2
79487,55.3,52.2,54.06,55.92,52.2,55.3
79488,52.2,54.06,55.92,52.2,55.3,55.92
79489,54.06,55.92,52.2,55.3,55.92,55.92
79490,55.92,52.2,55.3,55.92,55.92,55.3
79491,52.2,55.3,55.92,55.92,55.3,57.79
79492,55.3,55.92,55.92,55.3,57.79,54.06
79493,55.92,55.92,55.3,57.79,54.06,57.17
79494,55.92,55.3,57.79,54.06,57.17,55.3
79495,55.3,57.79,54.06,57.17,55.3,55.3
79496,57.79,54.06,57.17,55.3,55.3,55.92
79497,54.06,57.17,55.3,55.3,55.92,52.82
79498,57.17,55.3,55.3,55.92,52.82,55.92
79499,55.3,55.3,55.92,52.82,55.92,55.3
79500,55.3,55.92,52.82,55.92,55.3,55.3
79501,55.92,52.82,55.92,55.3,55.3,52.2
79502,52.82,55.92,55.3,55.3,52.2,52.2
79503,55.92,55.3,55.3,52.2,52.2,52.82
79504,55.3,55.3,52.2,52.2,52.82,49.71
79505,55.3,52.2,52.2,52.82,49.71,55.3
79506,52.2,52.2,52.82,49.71,55.3,55.92
79507,52.2,52.82,49.71,55.3,55.92,55.92
79508,52.82,49.71,55.3,55.92,55.92,55.92
79509,49.71,55.3,55.92,55.92,55.92,55.92
79510,55.3,55.92,55.92,55.92,55.92,55.92
79511,55.92,55.92,55.92,55.92,55.92,55.92
79512,55.92,55.92,55.92,55.92,55.92,55.92
79513,55.92,55.92,55.92,55.92,55.92,55.92
79514,55.92,55.92,55.92,55.92,55.92,55.92
79515,55.92,55.92,55.92,55.92,55.92,55.92
79516,55.92,55.92,55.92,55.92,55.92,55.92
79517,55.92,55.92,55.92,55.92,55.92,55.92
79518,55.92,55.92,55.92,55.92,55.92,55.92
79519,55.92,55.92,55.92,55.92,55.92,55.92
79520,55.92,55.92,55.92,55.92,55.92,55.92
79521,55.92,55.92,55.92,55.92,55.92,55.92
79522,55.92,55.92,55.92,55.92,55.92,55.92
79523,55.92,55.92,55.92,55.92,55.92,55.92
79524,55.92,55.92,55.92,55.92,55.92,55.92
79525,55.92,55.92,55.92,55.92,55.92,55.92
79526,55.92,55.92,55.92,55.92,55.92,55.92
79527,55.92,55.92,55.92,55.92,55.92,55.92
79528,55.92,55.92,55.92,55.92,55.92,55.92
79529,55.92,55.92,55.92,55.92,55.92,55.92
79530,55.92,55.92,55.92,55.92,55.92,55.92
79531,55.92,55.92,55.92,55.92,55.92,55.92
79532,55.92,55.92,55.92,55.92,55.92,55.92
79533,55.92,55.92,55.92,55.92,55.92,55.92
79534,55.92,55.92,55.92,55.92,55.92,55.92
79535,55.92,55.92,55.92,55.92,55.92,55.92
79536,55.92,55.92,55.92,55.92,55.92,55.92
79537,55.92,55.92,55.92,55.92,55.92,55.92
79538,55.92,55.92,55.92,55.92,55.92,55.92
79539,55.92,55.92,55.92,55.92,55.92,55.92
79540,55.92,55.92,55.92,55.92,55.92,55.92
79541,55.92,55.92,55.92,55.92,55.92,55.92
79542,55.92,55.92,55.92,55.92,55.92,55.92
79543,55.92,55.92,55.92,55.92,55.92,55.92
79544,55.92,55.92,55.92,55.92,55.92,55.92
79545,55.92,55.92,55.92,55.92,55.92,55.92
79546,55.92,55.92,55.92,55.92,55.92,55.3
79547,55.92,55.92,55.92,55.92,55.3,57.17
79548,55.92,55.92,55.92,55.3,57.17,57.79
79549,55.92,55.92,55.3,57.17,57.79,60.27
79550,55.92,55.3,57.17,57.79,60.27,62.76
79551,55.3,57.17,57.79,60.27,62.76,60.27
79552,57.17,57.79,60.27,62.76,60.27,60.89
79553,57.79,60.27,62.76,60.27,60.89,60.27
79554,60.27,62.76,60.27,60.89,60.27,60.27
79555,62.76,60.27,60.89,60.27,60.27,60.27
79556,60.27,60.89,60.27,60.27,60.27,57.17
79557,60.89,60.27,60.27,60.27,57.17,60.89
79558,60.27,60.27,60.27,57.17,60.89,60.27
79559,60.27,60.27,57.17,60.89,60.27,57.17
79560,60.27,57.17,60.89,60.27,57.17,60.27
79561,57.17,60.89,60.27,57.17,60.27,60.27
79562,60.89,60.27,57.17,60.27,60.27,55.92
79563,60.27,57.17,60.27,60.27,55.92,57.17
79564,57.17,60.27,60.27,55.92,57.17,57.17
79565,60.27,60.27,55.92,57.17,57.17,57.17
79566,60.27,55.92,57.17,57.17,57.17,57.17
79567,55.92,57.17,57.17,57.17,57.17,57.17
79568,57.17,57.17,57.17,57.17,57.17,57.17
79569,57.17,57.17,57.17,57.17,57.17,57.17
79570,57.17,57.17,57.17,57.17,57.17,57.17
79571,57.17,57.17,57.17,57.17,57.17,57.17
79572,57.17,57.17,57.17,57.17,57.17,57.17
79573,57.17,57.17,57.17,57.17,57.17,24.23
79574,57.17,57.17,57.17,57.17,24.23,49.09
79575,57.17,57.17,57.17,24.23,49.09,49.71
79576,57.17,57.17,24.23,49.09,49.71,47.85
79577,57.17,24.23,49.09,49.71,47.85,42.25
79578,24.23,49.09,49.71,47.85,42.25,39.77
79579,49.09,49.71,47.85,42.25,39.77,34.8
79580,49.71,47.85,42.25,39.77,34.8,29.83
79581,47.85,42.25,39.77,34.8,29.83,19.26
79582,42.25,39.77,34.8,29.83,19.26,16.78
79583,39.77,34.8,29.83,19.26,16.78,14.91
79584,34.8,29.83,19.26,16.78,14.91,16.16
79585,29.83,19.26,16.78,14.91,16.16,19.26
79586,19.26,16.78,14.91,16.16,19.26,19.88
79587,16.78,14.91,16.16,19.26,19.88,21.75
79588,14.91,16.16,19.26,19.88,21.75,21.75
79589,16.16,19.26,19.88,21.75,21.75,19.88
79590,19.26,19.88,21.75,21.75,19.88,19.26
79591,19.88,21.75,21.75,19.88,19.26,19.26
79592,21.75,21.75,19.88,19.26,19.26,19.26
79593,21.75,19.88,19.26,19.26,19.26,16.78
79594,19.88,19.26,19.26,19.26,16.78,16.78
79595,19.26,19.26,19.26,16.78,16.78,18.02
79596,19.26,19.26,16.78,16.78,18.02,19.88
79597,19.26,16.78,16.78,18.02,19.88,29.2
79598,16.78,16.78,18.02,19.88,29.2,34.8
79599,16.78,18.02,19.88,29.2,34.8,42.87
79600,18.02,19.88,29.2,34.8,42.87,47.22
79601,19.88,29.2,34.8,42.87,47.22,55.3
79602,29.2,34.8,42.87,47.22,55.3,57.17
79603,34.8,42.87,47.22,55.3,57.17,52.2
79604,42.87,47.22,55.3,57.17,52.2,57.17
79605,47.22,55.3,57.17,52.2,57.17,52.82
79606,55.3,57.17,52.2,57.17,52.82,54.06
79607,57.17,52.2,57.17,52.82,54.06,49.71
79608,52.2,57.17,52.82,54.06,49.71,47.85
79609,57.17,52.82,54.06,49.71,47.85,55.3
79610,52.82,54.06,49.71,47.85,55.3,57.79
79611,54.06,49.71,47.85,55.3,57.79,54.06
79612,49.71,47.85,55.3,57.79,54.06,55.3
79613,47.85,55.3,57.79,54.06,55.3,55.92
79614,55.3,57.79,54.06,55.3,55.92,52.82
79615,57.79,54.06,55.3,55.92,52.82,57.17
79616,54.06,55.3,55.92,52.82,57.17,52.82
79617,55.3,55.92,52.82,57.17,52.82,55.92
79618,55.92,52.82,57.17,52.82,55.92,55.92
79619,52.82,57.17,52.82,55.92,55.92,55.3
79620,57.17,52.82,55.92,55.92,55.3,54.06
79621,52.82,55.92,55.92,55.3,54.06,55.92
79622,55.92,55.92,55.3,54.06,55.92,55.3
79623,55.92,55.3,54.06,55.92,55.3,57.79
79624,55.3,54.06,55.92,55.3,57.79,62.14
79625,54.06,55.92,55.3,57.79,62.14,50.95
79626,55.92,55.3,57.79,62.14,50.95,55.92
79627,55.3,57.79,62.14,50.95,55.92,55.3
79628,57.79,62.14,50.95,55.92,55.3,55.3
79629,62.14,50.95,55.92,55.3,55.3,54.06
79630,50.95,55.92,55.3,55.3,54.06,54.06
79631,55.92,55.3,55.3,54.06,54.06,57.17
79632,55.3,55.3,54.06,54.06,57.17,57.79
79633,55.3,54.06,54.06,57.17,57.79,55.92
79634,54.06,54.06,57.17,57.79,55.92,57.79
79635,54.06,57.17,57.79,55.92,57.79,55.3
79636,57.17,57.79,55.92,57.79,55.3,55.3
79637,57.79,55.92,57.79,55.3,55.3,54.06
79638,55.92,57.79,55.3,55.3,54.06,52.2
79639,57.79,55.3,55.3,54.06,52.2,55.92
79640,55.3,55.3,54.06,52.2,55.92,55.3
79641,55.3,54.06,52.2,55.92,55.3,54.06
79642,54.06,52.2,55.92,55.3,54.06,55.3
79643,52.2,55.92,55.3,54.06,55.3,52.2
79644,55.92,55.3,54.06,55.3,52.2,55.92
79645,55.3,54.06,55.3,52.2,55.92,55.92
79646,54.06,55.3,52.2,55.92,55.92,55.3
79647,55.3,52.2,55.92,55.92,55.3,50.95
79648,52.2,55.92,55.92,55.3,50.95,55.3
79649,55.92,55.92,55.3,50.95,55.3,54.06
79650,55.92,55.3,50.95,55.3,54.06,52.82
79651,55.3,50.95,55.3,54.06,52.82,47.85
79652,50.95,55.3,54.06,52.82,47.85,55.92
79653,55.3,54.06,52.82,47.85,55.92,49.09
79654,54.06,52.82,47.85,55.92,49.09,49.09
79655,52.82,47.85,55.92,49.09,49.09,44.74
79656,47.85,55.92,49.09,49.09,44.74,49.71
79657,55.92,49.09,49.09,44.74,49.71,45.98
79658,49.09,49.09,44.74,49.71,45.98,41.01
79659,49.09,44.74,49.71,45.98,41.01,37.9
79660,44.74,49.71,45.98,41.01,37.9,39.77
79661,49.71,45.98,41.01,37.9,39.77,39.15
79662,45.98,41.01,37.9,39.77,39.15,39.15
79663,41.01,37.9,39.77,39.15,39.15,37.28
79664,37.9,39.77,39.15,39.15,37.28,36.04
79665,39.77,39.15,39.15,37.28,36.04,34.8
79666,39.15,39.15,37.28,36.04,34.8,31.07
79667,39.15,37.28,36.04,34.8,31.07,27.96
79668,37.28,36.04,34.8,31.07,27.96,26.1
79669,36.04,34.8,31.07,27.96,26.1,24.23
79670,34.8,31.07,27.96,26.1,24.23,21.75
79671,31.07,27.96,26.1,24.23,21.75,22.99
79672,27.96,26.1,24.23,21.75,22.99,22.99
79673,26.1,24.23,21.75,22.99,22.99,24.23
79674,24.23,21.75,22.99,22.99,24.23,24.23
79675,21.75,22.99,22.99,24.23,24.23,21.75
79676,22.99,22.99,24.23,24.23,21.75,21.75
79677,22.99,24.23,24.23,21.75,21.75,21.75
79678,24.23,24.23,21.75,21.75,21.75,21.13
79679,24.23,21.75,21.75,21.75,21.13,21.13
79680,21.75,21.75,21.75,21.13,21.13,14.91
79681,21.75,21.75,21.13,21.13,14.91,21.13
79682,21.75,21.13,21.13,14.91,21.13,19.88
79683,21.13,21.13,14.91,21.13,19.88,21.75
79684,21.13,14.91,21.13,19.88,21.75,22.99
79685,14.91,21.13,19.88,21.75,22.99,22.99
79686,21.13,19.88,21.75,22.99,22.99,21.13
79687,19.88,21.75,22.99,22.99,21.13,18.02
79688,21.75,22.99,22.99,21.13,18.02,13.05
79689,22.99,22.99,21.13,18.02,13.05,13.05
79690,22.99,21.13,18.02,13.05,13.05,14.91
79691,21.13,18.02,13.05,13.05,14.91,19.26
79692,18.02,13.05,13.05,14.91,19.26,22.99
79693,13.05,13.05,14.91,19.26,22.99,21.13
79694,13.05,14.91,19.26,22.99,21.13,21.13
79695,14.91,19.26,22.99,21.13,21.13,19.26
79696,19.26,22.99,21.13,21.13,19.26,21.75
79697,22.99,21.13,21.13,19.26,21.75,22.99
79698,21.13,21.13,19.26,21.75,22.99,22.99
79699,21.13,19.26,21.75,22.99,22.99,21.75
79700,19.26,21.75,22.99,22.99,21.75,21.13
79701,21.75,22.99,22.99,21.75,21.13,22.99
79702,22.99,22.99,21.75,21.13,22.99,24.23
79703,22.99,21.75,21.13,22.99,24.23,22.99
79704,21.75,21.13,22.99,24.23,22.99,24.23
79705,21.13,22.99,24.23,22.99,24.23,22.99
79706,22.99,24.23,22.99,24.23,22.99,24.85
79707,24.23,22.99,24.23,22.99,24.85,21.75
79708,22.99,24.23,22.99,24.85,21.75,21.13
79709,24.23,22.99,24.85,21.75,21.13,21.75
79710,22.99,24.85,21.75,21.13,21.75,21.13
79711,24.85,21.75,21.13,21.75,21.13,21.75
79712,21.75,21.13,21.75,21.13,21.75,19.88
79713,21.13,21.75,21.13,21.75,19.88,19.26
79714,21.75,21.13,21.75,19.88,19.26,19.88
79715,21.13,21.75,19.88,19.26,19.88,21.13
79716,21.75,19.88,19.26,19.88,21.13,19.88
79717,19.88,19.26,19.88,21.13,19.88,19.88
79718,19.26,19.88,21.13,19.88,19.88,21.13
79719,19.88,21.13,19.88,19.88,21.13,21.75
79720,21.13,19.88,19.88,21.13,21.75,22.99
79721,19.88,19.88,21.13,21.75,22.99,26.1
79722,19.88,21.13,21.75,22.99,26.1,26.72
79723,21.13,21.75,22.99,26.1,26.72,26.72
79724,21.75,22.99,26.1,26.72,26.72,26.72
79725,22.99,26.1,26.72,26.72,26.72,37.9
79726,26.1,26.72,26.72,26.72,37.9,37.28
79727,26.72,26.72,26.72,37.9,37.28,39.15
79728,26.72,26.72,37.9,37.28,39.15,39.77
79729,26.72,37.9,37.28,39.15,39.77,41.01
79730,37.9,37.28,39.15,39.77,41.01,44.74
79731,37.28,39.15,39.77,41.01,44.74,52.2
79732,39.15,39.77,41.01,44.74,52.2,52.2
79733,39.77,41.01,44.74,52.2,52.2,47.85
79734,41.01,44.74,52.2,52.2,47.85,45.98
79735,44.74,52.2,52.2,47.85,45.98,47.22
79736,52.2,52.2,47.85,45.98,47.22,49.71
79737,52.2,47.85,45.98,47.22,49.71,39.15
79738,47.85,45.98,47.22,49.71,39.15,34.8
79739,45.98,47.22,49.71,39.15,34.8,26.1
79740,47.22,49.71,39.15,34.8,26.1,21.75
79741,49.71,39.15,34.8,26.1,21.75,19.88
79742,39.15,34.8,26.1,21.75,19.88,16.78
79743,34.8,26.1,21.75,19.88,16.78,16.78
79744,26.1,21.75,19.88,16.78,16.78,16.16
79745,21.75,19.88,16.78,16.78,16.16,14.29
79746,19.88,16.78,16.78,16.16,14.29,14.29
79747,16.78,16.78,16.16,14.29,14.29,14.91
79748,16.78,16.16,14.29,14.29,14.91,14.29
79749,16.16,14.29,14.29,14.91,14.29,16.16
79750,14.29,14.29,14.91,14.29,16.16,14.91
79751,14.29,14.91,14.29,16.16,14.91,16.16
79752,14.91,14.29,16.16,14.91,16.16,18.02
79753,14.29,16.16,14.91,16.16,18.02,19.26
79754,16.16,14.91,16.16,18.02,19.26,19.88
79755,14.91,16.16,18.02,19.26,19.88,22.99
79756,16.16,18.02,19.26,19.88,22.99,29.83
79757,18.02,19.26,19.88,22.99,29.83,39.15
79758,19.26,19.88,22.99,29.83,39.15,49.71
79759,19.88,22.99,29.83,39.15,49.71,44.12
79760,22.99,29.83,39.15,49.71,44.12,41.01
79761,29.83,39.15,49.71,44.12,41.01,39.77
79762,39.15,49.71,44.12,41.01,39.77,42.25
79763,49.71,44.12,41.01,39.77,42.25,49.71
79764,44.12,41.01,39.77,42.25,49.71,49.09
79765,41.01,39.77,42.25,49.71,49.09,45.98
79766,39.77,42.25,49.71,49.09,45.98,44.12
79767,42.25,49.71,49.09,45.98,44.12,37.9
79768,49.71,49.09,45.98,44.12,37.9,49.09
79769,49.09,45.98,44.12,37.9,49.09,49.71
79770,45.98,44.12,37.9,49.09,49.71,50.95
79771,44.12,37.9,49.09,49.71,50.95,49.71
79772,37.9,49.09,49.71,50.95,49.71,54.06
79773,49.09,49.71,50.95,49.71,54.06,52.2
79774,49.71,50.95,49.71,54.06,52.2,52.2
79775,50.95,49.71,54.06,52.2,52.2,52.82
79776,49.71,54.06,52.2,52.2,52.82,54.06
79777,54.06,52.2,52.2,52.82,54.06,57.79
79778,52.2,52.2,52.82,54.06,57.79,55.3
79779,52.2,52.82,54.06,57.79,55.3,54.06
79780,52.82,54.06,57.79,55.3,54.06,55.92
79781,54.06,57.79,55.3,54.06,55.92,55.3
79782,57.79,55.3,54.06,55.92,55.3,57.79
79783,55.3,54.06,55.92,55.3,57.79,55.92
79784,54.06,55.92,55.3,57.79,55.92,52.82
79785,55.92,55.3,57.79,55.92,52.82,42.87
79786,55.3,57.79,55.92,52.82,42.87,41.01
79787,57.79,55.92,52.82,42.87,41.01,47.85
79788,55.92,52.82,42.87,41.01,47.85,54.06
79789,52.82,42.87,41.01,47.85,54.06,52.82
79790,42.87,41.01,47.85,54.06,52.82,55.92
79791,41.01,47.85,54.06,52.82,55.92,57.17
79792,47.85,54.06,52.82,55.92,57.17,55.92
79793,54.06,52.82,55.92,57.17,55.92,57.17
79794,52.82,55.92,57.17,55.92,57.17,57.79
79795,55.92,57.17,55.92,57.17,57.79,55.92
79796,57.17,55.92,57.17,57.79,55.92,57.79
79797,55.92,57.17,57.79,55.92,57.79,57.79
79798,57.17,57.79,55.92,57.79,57.79,57.17
79799,57.79,55.92,57.79,57.79,57.17,57.17
79800,55.92,57.79,57.79,57.17,57.17,57.79
79801,57.79,57.79,57.17,57.17,57.79,60.27
79802,57.79,57.17,57.17,57.79,60.27,57.79
79803,57.17,57.17,57.79,60.27,57.79,55.3
79804,57.17,57.79,60.27,57.79,55.3,54.06
79805,57.79,60.27,57.79,55.3,54.06,55.92
79806,60.27,57.79,55.3,54.06,55.92,59.03
79807,57.79,55.3,54.06,55.92,59.03,57.79
79808,55.3,54.06,55.92,59.03,57.79,55.92
79809,54.06,55.92,59.03,57.79,55.92,55.92
79810,55.92,59.03,57.79,55.92,55.92,55.92
79811,59.03,57.79,55.92,55.92,55.92,57.17
79812,57.79,55.92,55.92,55.92,57.17,57.17
79813,55.92,55.92,55.92,57.17,57.17,60.89
79814,55.92,55.92,57.17,57.17,60.89,62.14
79815,55.92,57.17,57.17,60.89,62.14,62.14
79816,57.17,57.17,60.89,62.14,62.14,60.27
79817,57.17,60.89,62.14,62.14,60.27,60.27
79818,60.89,62.14,62.14,60.27,60.27,57.79
79819,62.14,62.14,60.27,60.27,57.79,55.92
79820,62.14,60.27,60.27,57.79,55.92,55.3
79821,60.27,60.27,57.79,55.92,55.3,57.17
79822,60.27,57.79,55.92,55.3,57.17,57.17
79823,57.79,55.92,55.3,57.17,57.17,57.17
79824,55.92,55.3,57.17,57.17,57.17,57.79
79825,55.3,57.17,57.17,57.17,57.79,57.17
79826,57.17,57.17,57.17,57.79,57.17,55.92
79827,57.17,57.17,57.79,57.17,55.92,57.17
79828,57.17,57.79,57.17,55.92,57.17,57.79
79829,57.79,57.17,55.92,57.17,57.79,57.79
79830,57.17,55.92,57.17,57.79,57.79,57.17
79831,55.92,57.17,57.79,57.79,57.17,57.79
79832,57.17,57.79,57.79,57.17,57.79,59.03
79833,57.79,57.79,57.17,57.79,59.03,59.03
79834,57.79,57.17,57.79,59.03,59.03,60.89
79835,57.17,57.79,59.03,59.03,60.89,60.27
79836,57.79,59.03,59.03,60.89,60.27,57.79
79837,59.03,59.03,60.89,60.27,57.79,60.89
79838,59.03,60.89,60.27,57.79,60.89,62.14
79839,60.89,60.27,57.79,60.89,62.14,62.14
79840,60.27,57.79,60.89,62.14,62.14,60.27
79841,57.79,60.89,62.14,62.14,60.27,59.03
79842,60.89,62.14,62.14,60.27,59.03,62.14
79843,62.14,62.14,60.27,59.03,62.14,60.27
79844,62.14,60.27,59.03,62.14,60.27,59.03
79845,60.27,59.03,62.14,60.27,59.03,60.89
79846,59.03,62.14,60.27,59.03,60.89,59.03
79847,62.14,60.27,59.03,60.89,59.03,59.03
79848,60.27,59.03,60.89,59.03,59.03,57.79
79849,59.03,60.89,59.03,59.03,57.79,60.27
79850,60.89,59.03,59.03,57.79,60.27,57.17
79851,59.03,59.03,57.79,60.27,57.17,57.17
79852,59.03,57.79,60.27,57.17,57.17,52.82
79853,57.79,60.27,57.17,57.17,52.82,57.79
79854,60.27,57.17,57.17,52.82,57.79,55.92
79855,57.17,57.17,52.82,57.79,55.92,55.3
79856,57.17,52.82,57.79,55.92,55.3,52.2
79857,52.82,57.79,55.92,55.3,52.2,49.71
79858,57.79,55.92,55.3,52.2,49.71,44.12
79859,55.92,55.3,52.2,49.71,44.12,52.2
79860,55.3,52.2,49.71,44.12,52.2,49.09
79861,52.2,49.71,44.12,52.2,49.09,42.87
79862,49.71,44.12,52.2,49.09,42.87,37.28
79863,44.12,52.2,49.09,42.87,37.28,34.18
79864,52.2,49.09,42.87,37.28,34.18,36.04
79865,49.09,42.87,37.28,34.18,36.04,29.2
79866,42.87,37.28,34.18,36.04,29.2,26.72
79867,37.28,34.18,36.04,29.2,26.72,24.23
79868,34.18,36.04,29.2,26.72,24.23,16.16
79869,36.04,29.2,26.72,24.23,16.16,18.02
79870,29.2,26.72,24.23,16.16,18.02,22.99
79871,26.72,24.23,16.16,18.02,22.99,19.88
79872,24.23,16.16,18.02,22.99,19.88,16.78
79873,16.16,18.02,22.99,19.88,16.78,16.16
79874,18.02,22.99,19.88,16.78,16.16,14.91
79875,22.99,19.88,16.78,16.16,14.91,19.88
79876,19.88,16.78,16.16,14.91,19.88,21.13
79877,16.78,16.16,14.91,19.88,21.13,19.88
79878,16.16,14.91,19.88,21.13,19.88,22.99
79879,14.91,19.88,21.13,19.88,22.99,22.99
79880,19.88,21.13,19.88,22.99,22.99,24.85
79881,21.13,19.88,22.99,22.99,24.85,24.23
79882,19.88,22.99,22.99,24.85,24.23,22.99
79883,22.99,22.99,24.85,24.23,22.99,22.99
79884,22.99,24.85,24.23,22.99,22.99,21.13
79885,24.85,24.23,22.99,22.99,21.13,19.88
